radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave_points_mean,symmetry_mean,fractal_dimension_mean
18.784059936055836,23.85406375044083,66.55213786955014,571.4941447497758,0.08795528779013878,0.11365573568691412,0.06351504098080567,0.016857667625734582,0.14296464004732812,0.0712493254530324
14.236314684935381,18.005661217766512,77.95231573979483,422.8780777036733,0.10431366781831183,0.09996250471075337,0.013081002989533082,0.022414344351760238,0.17756862105834767,0.07689188933651679
11.343035684562057,25.496940718329668,86.60273851725252,645.0711539416243,0.07824405394375147,0.07882941441867368,0.030265652016721982,0.040648140266802725,0.1800944318071898,0.06841780774784012
17.04893646201092,20.89864339405878,95.25945148910338,587.7715990347531,0.11218780233448133,0.08378533710985901,0.09024963957223706,0.0516862833287062,0.17597459367969226,0.060478253197846825
10.85960969979959,20.659029889928057,96.66904002330212,596.1638531712008,0.0679443394290093,0.03599644428152969,0.06273987351457332,0.031813830518085576,0.19426096832076029,0.07704592093297377
8.419503194219715,12.561512040468784,72.45124746434568,695.7587888412575,0.09349650047299693,0.10315760464510025,0.019420063721801384,0.04395833334684151,0.20369759166542556,0.05338458557484708
13.435500009168969,17.328516103018938,81.27478629077035,622.0189517978324,0.08036241073789388,0.0310858026885458,0.12118074679040636,0.041596029681174665,0.17054110034141626,0.04926671967777104
17.974479740632095,19.79965450419964,86.62851897160975,574.7784272122816,0.08954588782067761,0.063333596615394,0.03208429130924056,-0.007738597403913451,0.1915260621601769,0.06256170605694278
16.184419359682543,19.660211588949952,115.0485675652711,1013.9490058366616,0.08375654610286776,0.10328083741530426,0.08286714165506001,0.005085851342806959,0.20981346643591317,0.045930565994868305
18.74684009999788,14.445530311329247,98.14947043554582,506.6025957398322,0.0942097294438939,0.06393994738951331,0.12545397589051374,0.03791314414026216,0.09487480675807863,0.05631060560968538
8.698034713599473,15.13738998918454,87.83868666417577,561.1805905999347,0.09887290837266742,0.08176952664768793,0.0700273127582993,0.03031652097502526,0.1948741506308271,0.057275899833963126
17.371816452355127,11.338373780929718,87.37560364956887,567.7618454566897,0.1074958390420542,0.06586626044546365,0.03738497486735516,0.03810351537438256,0.25165115978611313,0.06415826629455343
16.386835399532373,27.310182965812153,98.48264468447316,403.67694013213315,0.08957176618688424,0.09367712585512109,0.10432056781208582,0.02414953105769575,0.18440805895160062,0.07183987443196889
11.496437017590111,22.06675313817681,89.59043190735102,374.554450740727,0.07914849473442201,0.12895570697267328,0.03040168829791945,0.02923904483019723,0.18837251575035555,0.06034029586346681
13.141141593989953,23.422109427754812,90.42271736053692,809.3525716184934,0.08497025229448657,0.03808645444661027,0.14681470008577047,0.06255560501267797,0.21021471601790007,0.0691041849968557
15.055415698167643,13.500424859986246,95.61084854771359,566.2716027287883,0.08070489139807589,0.0552645751541698,0.027947603534426227,0.03735661288711256,0.22996055752870592,0.046021945215757025
9.02211201640814,16.52362680769561,79.97783871691509,903.6464434930278,0.08195684240340007,0.10741314864156756,0.08518558593543862,0.04214888748681785,0.15939853970990114,0.04729048278907717
10.83489181213457,23.12347453616117,82.42837618157674,602.1409601754651,0.07223753666533547,0.029520239176319428,-0.02561217469877751,0.02821775734437746,0.18407773701655045,0.05823887566040137
17.845718981955166,30.371195916431297,90.31907365104092,695.3127045313839,0.08797019362604343,0.042877200853322826,0.09330950332695459,0.0641321630972783,0.1394833210697105,0.06107057452992296
14.0857856099063,16.461646161684723,91.32610329437772,780.5826655753224,0.0862949190140997,0.1334539672631318,0.08857479454186297,0.006542121973768515,0.19762175099418036,0.0702162298407304
12.875149554214524,12.880647365590363,99.72420650765788,476.6370101426699,0.08993478684770542,0.046889905144088924,0.08316427114840519,0.03960252729263377,0.19907903252135212,0.04963690752626229
16.770819428870276,18.247968638574154,98.82867606630914,759.031486124832,0.07810333340909638,0.04048604240160245,0.09085119620055258,0.04088717595031214,0.20903478072075612,0.06319965191145163
17.52202483225054,14.259629965718547,108.25737781238244,615.6533906284819,0.10832557043479202,0.11080958789959197,0.15736386933521826,0.06148666009540488,0.12537719166593952,0.05328487793019454
20.482973645781282,22.406448774904085,102.80123338170462,742.5461387960363,0.08816803381279611,0.05190480875631212,0.024359659609890477,0.03841865316270888,0.20352008337932243,0.06518101702029976
15.798250828192732,15.72788270878809,67.72653047325144,329.8413398770892,0.08233343412216652,0.07134353912372886,0.08405919601408807,0.047915976974194946,0.20165710456314423,0.06475588435928582
16.843840378379692,17.07903518523661,91.83446254548426,854.257656064613,0.09698828420202535,0.11771447650587719,0.11614361373267702,0.09629308888945107,0.21438082725040244,0.04044951229681717
12.652212018542892,15.442864950496096,75.47483317704547,841.8417386982968,0.08612900297525598,0.017476611815042356,0.01653098244496278,0.02381238357834492,0.2193508034781798,0.05585373099428137
15.998116787426085,21.79302443897805,69.49681952376868,506.8728602623326,0.08612869350210485,0.05429683718519622,0.1459106806698391,-0.008527841410704166,0.2001583382344349,0.05745053029596411
14.236348716407733,16.850541489556974,52.508914276896405,875.7275515192684,0.09650450092536139,0.05339957233149628,0.09294977684017654,0.051851345476946614,0.15751926931731666,0.05592539892708398
16.87890719236116,25.10037036462228,91.56301655927814,574.6767415214985,0.08679332374442808,0.07438012944780877,0.05449200334365756,0.053923359943185784,0.21064546178345592,0.05989132862965028
13.625393740159048,20.963456513533146,54.55601346687242,771.02235577819,0.09562880860174354,0.05186223270390804,0.0143911229938615,0.05000286066227767,0.15797300034086886,0.06193379451924159
11.683747373310641,16.84563120251435,79.96390892010125,544.558449593455,0.088745457399971,0.04648440614878993,0.0877909523132638,0.056895487515634,0.17203186319141683,0.05725154699330207
21.664310266261854,15.8864136855344,112.70174614863197,416.89313611287616,0.08342165446147863,0.10085608700251998,0.0802879588142371,0.02350775499130478,0.2128964135469076,0.0759947094011379
16.203700946732642,21.963449227027738,114.1101836402999,600.1808213043337,0.07888032974225836,0.09296788851902467,-0.015303825046193445,0.06318762086601044,0.25647029126153165,0.06033902723682337
10.369638459857402,13.961485474182354,84.97837001840189,406.00905631932545,0.08823225836884217,0.072719561695639,0.013389312323032504,0.061077831045917665,0.21365584514382757,0.056739875041831506
14.812887940063513,12.93316560052429,127.39499276149186,579.8536887794178,0.0866592276902006,0.09002529251734692,0.11297272050862246,0.03888159102955574,0.17614021660943832,0.055901987562064666
10.588614154204375,15.497628735689593,94.01088471107855,769.0057705241375,0.08868527404328332,0.039935552927003265,0.019197556451518723,0.046233057120095566,0.1922890835605198,0.06659054343913419
14.946598890229437,22.82599783951072,107.81079077347127,590.0801078061266,0.08230003933802542,0.07503105769047104,0.0594936191873533,0.030827227277978313,0.1699426775439592,0.06864824438491011
18.574999639988498,19.949578602411783,85.36325303696248,745.4185800790106,0.09340589216400497,0.07631873199212828,0.0687087755580212,0.04615353306802228,0.19580693770997382,0.0627242139665361
9.909626868331639,17.918535708288392,71.85538471963191,625.2982007950092,0.08349976065593101,0.06413066875807955,0.14430809374150932,0.00999556277106128,0.1810669822209898,0.061799143695464166
14.913693452629612,17.85260252160615,114.58675208166102,329.52904856160825,0.09501782736167545,0.09921439385602471,0.034929048751526214,0.05267322049548118,0.17311853004433597,0.05486099373351157
15.764162804312456,18.890404334825575,46.17974274758089,433.2813064594452,0.08514694164632132,0.045399484682121224,0.1361446907396914,0.0634688455326489,0.14177303642769615,0.05020074425217755
13.501671802425474,16.964621563379154,97.03161384112536,711.1236518130189,0.09731870704288295,0.09915980505929307,0.08077179010322937,0.05029767192152745,0.1950927110587124,0.05820748974643088
15.039446356316152,17.36374504503765,97.61986990368815,808.8697950096494,0.09514254756017834,0.051442446199332935,0.11778368882054924,0.0614073032045986,0.13664384206763322,0.07290758424122427
11.542814171429267,16.539134764418236,81.6376232248825,603.1967473007913,0.07883475560051341,0.07311354033918958,0.08291898014470674,0.04226280914106045,0.19911974049069217,0.0639931760171913
11.036221986760582,19.831762556626934,75.90996909271868,544.4983455176808,0.09869156064389273,0.05053117897235962,0.15199248383143704,0.036787377609490114,0.19556613541320367,0.05021259163690234
15.898960152550876,12.346361893990714,68.39923676108559,649.7970495853522,0.09462060893251896,0.11653877456916675,0.0867282302355189,0.0004902445756572518,0.23157121838525463,0.0643600577522258
10.985505295351077,24.169445651674465,77.3046501751369,870.6522164680115,0.08803533416571903,0.09508353280685583,0.013727399620098474,0.030776605359307624,0.21213241501208413,0.05489010829804273
16.89514137162608,21.329465592111053,98.36715459527794,414.8476692180117,0.08168177791769554,0.11600785249216489,0.05415081287592961,0.027003462290051274,0.1653457175966892,0.060795735349421655
11.899240929944218,20.301258897585182,103.91760192121856,742.968756806413,0.09389614177370903,0.09473622996235989,0.1035787401807362,0.05995264153840489,0.14848130034516596,0.04107237822409948
16.768611814650665,20.99918490168718,79.42482216362387,811.6398569619405,0.08078140186874687,0.07223436798890505,0.1538337400723664,0.05772382377169591,0.19440781504217775,0.05157567369873674
13.171134876409969,22.75264969547007,51.134365617826354,911.112400462496,0.10443632003468814,0.07719839423300155,0.04462856609242388,0.044873144474054286,0.20390105781212225,0.056528135048877375
16.643869290390146,20.71870953504199,84.70250560783967,711.6287957249905,0.08442576946891678,0.045400027903827654,0.0768901754564415,-0.0033935483545140394,0.2282273491919853,0.08084712921231016
10.53312286204259,17.607041023087042,92.54041236054117,643.0686247802736,0.08453319915412734,0.07794097861743594,0.08323405218462313,0.044636841842696964,0.20584309576898413,0.04441213004976158
19.2582496823361,16.088784500324916,94.40336898249944,607.6331552784027,0.08181571334057998,0.09662173313347722,0.06400237123683564,0.0010087656449126597,0.17336872609388848,0.045490721088887756
16.686021552035182,20.060265511488545,90.23368571372201,519.7007721069116,0.08018834468860318,0.0468541162081244,0.06691115819107818,0.006216339240654768,0.19966211489550711,0.061495979575187876
13.238115788704729,24.347769730516376,108.57424607150453,299.42064533898696,0.07680752805401232,0.03106172553617164,0.045118607777824754,0.03583063578919184,0.15938957700901507,0.053827877533520384
9.586906159827342,23.794661687794083,90.4800622359865,1070.662280048999,0.09420094490451841,0.11838394794973253,0.11770940661665658,0.05008966512766034,0.13813654485734783,0.04874412885968031
10.817143908218414,17.375652253814142,89.16346383513441,585.2117801573607,0.07996042627918501,0.09057514905070639,0.1337776956699679,0.038747208453455306,0.14834676973558653,0.06750872779401332
12.225698886201046,20.1222265766984,84.40750271862349,723.7647397001452,0.10455822322146766,0.10678861610326308,0.15168304160574977,0.028089301296322818,0.1797046557404885,0.040326749357740055
16.266909883352422,26.543967905238773,85.53654744960012,453.8206042994038,0.09666312500909212,0.05488212706850899,0.10362937928518198,-0.0016419740637797428,0.1776183472678289,0.05930366546699892
17.608498328735827,25.0543902076974,80.9794853407318,711.3191236607838,0.08706033052335817,0.08861986713209027,0.05181809125026224,0.03556973474095752,0.1696450588365061,0.07801430099266488
11.981300343010835,28.345365926023785,92.91576452366004,502.8687291547261,0.09595029465835564,0.0506083632584958,0.022825235134695317,0.06153696289315361,0.1809418759659833,0.06707032359610784
17.001808681207066,14.38068115265023,81.72212781161329,629.0384867051316,0.08556955978871518,0.023505493758242492,0.030985358908870005,0.0270885585592921,0.19933555474935874,0.05499802182904004
14.341866344920911,22.18760401284709,100.44581171185072,552.5890715959425,0.07910366962657611,0.12569715865136774,0.028296892213176952,0.04094986936503286,0.2299119849643042,0.05615543121022908
8.825173033714005,13.935299287157306,103.7747490900347,701.6812979296361,0.09439501230620226,0.09148966954222786,0.07075276198962395,0.03480399718464975,0.17167367231053343,0.06973622249427847
20.601650654236856,15.499824905841061,80.26083682400989,734.5258973798298,0.09343787881549885,0.10332222058293533,0.09010979229963259,0.03225276070894378,0.18738250845949225,0.0641583683628606
16.083049589029198,22.692169815388137,100.09772026904938,631.4489122911939,0.09211283692279472,0.06830228880321665,0.06511771471514892,0.013852604355380719,0.18698604262280694,0.05149386747048052
13.805583053861834,23.722987218937007,107.47109031685757,359.86440322852263,0.06899973492348375,0.03315520332674422,0.02571372732790194,0.06510807218919792,0.20049669044366422,0.04954470514325947
13.326736623266072,21.202185525525632,60.09396536142817,611.5277824438152,0.07153812137761906,0.04681119462765097,-0.003267289888241043,0.028202104870742182,0.16074999539608853,0.08068226041505824
17.14859956401638,17.25534298028807,87.49317429320382,553.8057705541439,0.08700323351993212,0.01618317738945514,0.012563619045258906,0.04727941261705476,0.16314473701944904,0.0402403670010838
12.337691410936653,12.314978321333626,101.13143058013961,501.935049202677,0.09367481665474305,0.10279136886452506,0.05559842924972069,0.040171121616487,0.11848927628147399,0.05696373927101999
12.946137065437489,20.25985881843919,110.880034295169,194.5151560501144,0.07899845767028305,0.06844934564861409,0.05494797100300017,0.024376872437377718,0.18474267675969552,0.06794600382945211
16.71121918700268,17.109159323068642,75.42578942234023,570.3992369539011,0.08704910085762094,0.05811192590577772,0.1028063274702194,0.028202153644887845,0.12257819788237598,0.054135848511112264
9.434356748233014,15.898654818596945,74.76267271532404,849.2205248592027,0.10954157433750286,0.0713588337823377,0.04104038673029564,0.02311351925633858,0.20134231738396485,0.06690073676336612
19.079002627282648,22.92605797726065,72.87466328799742,532.4716102722882,0.09015618333949603,0.06426655591212045,0.0826543328614458,0.05431745489381919,0.19342181811206927,0.08082660322109797
15.088176479593017,19.873404968042383,67.11515528144858,731.1583771069091,0.1040336997012519,0.023599698982767092,0.07903046092447018,0.043988479719735345,0.14917789345421967,0.06381734168962509
19.36458619550902,16.501602129880606,98.88790423801774,813.412220414991,0.09941310580767483,0.05682021664187528,0.08886169521672824,0.02692203223348847,0.18473922936754356,0.06082772903785426
13.037319059969246,23.711942361754694,94.84618909674043,627.7110868343586,0.09241321934916781,0.09249338114304358,0.06743688943405134,0.0459315387706061,0.17442226557153687,0.057460482936027645
